Glacier-specific geodetic mass balance (m w.e. a-1) 2000_2020/ according to Hugonnet et al. (2021)
ID=1: measured, ID=2: regional mean
RGI-ID  Area  lat  lon  B  errB  ID
RGI60-10.02648     1.31949   48.159674   90.796610   -0.845    0.177  1
RGI60-10.02682     1.31421   48.664514   90.772679   -0.376    0.157  1
RGI60-10.02377     1.31344   49.801948   89.767706   -0.518    0.196  1
RGI60-10.04299     1.30858   57.344526  160.199360   -0.655    0.214  1
RGI60-10.03879     1.30820   53.601641  159.132040   -0.314    0.150  1
RGI60-10.04571     1.30475   60.264071  166.744987   -0.783    0.200  1
RGI60-10.02082     1.30410   48.976790   87.876267   -0.714    0.213  1
RGI60-10.03588     1.30410   59.092133  161.702821   -0.734    0.230  1
RGI60-10.01718     1.30051   50.117954   87.647318   -0.404    0.185  1
RGI60-10.02884     1.29702   46.969633   92.737586   -0.245    0.164  1
RGI60-10.01810     1.29420   49.826635   87.738771   -0.553    0.191  1
RGI60-10.03415     1.29043   62.036124  141.357990   -1.074    0.243  1
RGI60-10.00871     1.28880   49.842925   86.507864   -0.271    0.158  1
RGI60-10.03954     1.28790   56.726408  159.628035   -1.108    0.256  1
RGI60-10.03525     1.28578   58.197172  160.828524   -0.110    0.144  1
RGI60-10.01979     1.28100   49.069665   87.750009   -0.368    0.151  1
RGI60-10.04815     1.27890   61.765214  172.063998   -1.152    0.240  1
RGI60-10.01918     1.27800   49.181850   87.709506   -0.635    0.177  1
RGI60-10.02700     1.27710   48.639722   90.896672   -0.558    0.176  1
RGI60-10.04808     1.27701   61.754048  172.121167   -0.872    0.230  1
RGI60-10.01128     1.26915   49.755917   86.391650   -0.221    0.152  1
RGI60-10.01814     1.26555   49.818121   87.519347   -0.629    0.183  1
RGI60-10.03732     1.26090   58.519283  160.982347   -0.011    0.142  1
RGI60-10.00541     1.26050   75.863468  107.855678   -0.814    0.195  1
RGI60-10.03412     1.25550   62.039229  141.404149   -0.722    0.201  1
RGI60-10.02708     1.24129   48.652464   90.971615   -0.721    0.175  1
RGI60-10.02302     1.24065   50.270406   90.127509   -0.479    0.168  1
RGI60-10.04129     1.23750   57.960799  160.625489   -0.259    0.152  1
RGI60-10.01817     1.23660   49.812583   87.611928   -0.655    0.188  1
RGI60-10.04255     1.23480   57.511235  160.397917   -0.396    0.155  1
RGI60-10.03168     1.22130   65.270190  146.092874   -0.986    0.224  1
RGI60-10.02360     1.22023   49.843688   89.758193   -0.420    0.166  1
